nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Óscar Iván Zuluaga,@OIZuluaga,2021-08-15T15:30:59.000Z, reformapensional hay que erradicar los subsidios a las pensiones altas lo que nos cuesta billones de pesos al año para mil pensiones ese dinero debería estar ahorrado y destinado a proyectos sociales que ayuden a los que la están pasando muy mal en estos momentos ,,129,129,286,https://twitter.com/OIZuluaga/status/1426929421773152257,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T17:02:39.000Z,soy leal a nuestro partido y creo en sus principios tengo claro que debemos actualizarnos e innovar dejemos a un lado la ‘mecánica política’ y concentrémonos en estructurar ideas fuertes para sacar adelante a colombia radioredmedellin,,172,157,408,https://twitter.com/OIZuluaga/status/1426227711840858123,['@cedemocratico']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T16:56:56.000Z,quiero ser presidente porque quiero trabajar por las personas más vulnerables educación y cuidado para niños de a años es gran paso para conseguir equidad de las madres ellas trabajando sabiendo qu sus hijos están recibiendo educación y bien alimentados radioredmedellin,,509,128,313,https://twitter.com/OIZuluaga/status/1426226272473133060,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T16:51:09.000Z,solamente con el empleo podemos derrotar la pobreza y dar oportunidades a nuestros jóvenes eso es lo que necesita el país y en eso estoy recorreré las regiones para presentar soluciones y propuestas para todos en radioredmedellin,,47,56,135,https://twitter.com/OIZuluaga/status/1426224820849627139,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T14:09:29.000Z,los invito a que nos mantengamos conectados a través de nuestro canal oficial en telegram centro democrático and others,,83,90,173,https://twitter.com/OIZuluaga/status/1426184134716796931,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T13:07:07.000Z,enfrenté en el acuerdo de negociación con las farc pagué un costo muy alto con el pretexto de que queríamos afectar el proceso de negociación me judicializaron a mí y a mi hijo que hace años no ha vuelto a colombia en con ,,33,58,128,https://twitter.com/OIZuluaga/status/1426168441233461250,"['@horadelaverdad', '@flondonohoyos']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T13:01:26.000Z,el país está inundado de coca ese es uno de los principales legados del gobierno santos y ese narcotráfico está financiando a las organizaciones criminales por eso he defendido defiendo y defenderé con vehemencia la fumigación aérea en con ,,188,182,385,https://twitter.com/OIZuluaga/status/1426167008421425152,"['@horadelaverdad', '@flondonohoyos']"
La Hora de La Verdad,@Horadelaverdad,2021-08-13T12:52:55.000Z, alaire el precandidato a la presidencia de la república carlos ardila es el ejemplo de ese empresario que ama a su país que invierte que apoya la democracia ese hombre amable que siempre tiene una mirada una sonrisa al saludar envivo→transmisión la hora de la verdad agosto de escuche el programa en directo de lunes a viernes de a a m por www lahoradelaverdad com co y visite la página de facebook youtube com,,2,11,28,https://twitter.com/Horadelaverdad/status/1426164866528813060,['@oizuluaga']
La Hora de La Verdad,@Horadelaverdad,2021-08-13T12:51:18.000Z, alaire el precandidato a la presidencia de la república conocí al dr carlos ardila y lo admiré quiero expresarle a su familia y a todos los funcionarios de la organización ardila lülle mi pesar y mi tristeza envivo→transmisión la hora de la verdad agosto de escuche el programa en directo de lunes a viernes de a a m por www lahoradelaverdad com co y visite la página de facebook youtube com,,2,13,23,https://twitter.com/Horadelaverdad/status/1426164460834729984,['@oizuluaga']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:46:14.000Z, meses de pandemia han significado años de retrocesos en avances sociales pobreza inseguridad alimentaria desempleo en esos tres puntos tenemos que estar todos concentrados en ,,8,19,60,https://twitter.com/OIZuluaga/status/1426163183551754241,['@ondasdelmeta']
