nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Gustavo Petro,petrogustavo,2020-11-16T14:17:21.000Z,simple carlos si el directo productor de papá pudiera lavar comprar bolsas plásticas y disminuir el tamaño del empaque implicaría elevar sus costos cuando el precio esta por debajo de los costos esa bolsa es de un intermediario que compró en nada la papa al campesino quote tweet carlos amaya nov no senador no desinforme que la papa esté lavada significa que el campesino hoy puede hacerlo porque entre otras en los últimos años se adquirieron lavadoras que el campo de boyacá esté lleno de nobleza no significa que no tenga capacidad de producir con excelente calidad twitter com petrogustavo s…,,257,715,3000,https://twitter.com/petrogustavo/status/1328341390301024256,['@carlosamayar']
Gustavo Petro,petrogustavo,2020-11-16T14:10:27.000Z,han colapsado albergues en providencia no resistieron la fuerza del huracán quote tweet ali waked nov redes sociales indican que se establecieron primeros contactos con providencia hospital y albergues severamente afectados providencia está devastada sanandresyprovidencia sanandres show this thread,,29,147,388,https://twitter.com/petrogustavo/status/1328339653330690050,['@aliwkd']
Gustavo Petro,petrogustavo,2020-11-16T14:02:22.000Z,la descarbonizacion de nuestra economía implica proteger de importaciones la agricultura y la industria con tasas por emisión de gases efecto invernadero a las importaciones esta medida dispará el empleo nacional las ramas industriales y agrarias de eran ser limpias en carbono,,7,83,343,https://twitter.com/petrogustavo/status/1328337619160272896,[]
Gustavo Petro,petrogustavo,2020-11-16T14:00:18.000Z,la electrificación del transporte que implica pasar a reconstruir la red férrea nacional la transformación de troncales de buses rápidos por tranvías los taxis eléctricos y la producción de vehículos eléctricos,,16,79,320,https://twitter.com/petrogustavo/status/1328337097468628997,[]
Gustavo Petro,petrogustavo,2020-11-16T13:58:30.000Z,la decarbonizacion se basa en cinco elementos paneles solares en los techos que reactiva la construcción de manera exponencial la fibra óptica al hogar que es intensiva en puestos de trabajo el conocimiento con infraestructura de educación superior los abonos sin petroleo y,,5,74,287,https://twitter.com/petrogustavo/status/1328336645305856000,[]
Gustavo Petro,petrogustavo,2020-11-16T13:28:26.000Z,en el programa de la colombia humana se concretiza un plan para adaptar a colombia al cambio climático y para descarbonizar nuestra economía y aprovecharla cono fuente de generación de empleo productivo y riqueza la economía descarbonizada es una oportunidad de empleo y riqueza,,28,111,456,https://twitter.com/petrogustavo/status/1328329081625178115,[]
Gustavo Petro,petrogustavo,2020-11-16T13:24:49.000Z,el plan verde que proponemos implica una reforma agraria para que campesinos dejen de vivir en riesgo en zonas del agua implica cambiar la matriz a energética con la energía solar generada en casa implica electrificar el transporte,,16,116,498,https://twitter.com/petrogustavo/status/1328328170479759360,[]
Gustavo Petro,petrogustavo,2020-11-16T13:23:11.000Z,ante la ferocidad del cambio climático colombia debe adaptar a su territorio y su gente para conservar la vida lo cual implica ordenar el territorio liberando los espacios del agua debe ayudar a mitigar el cambio climatico dejando de depender del petróleo y el carbón,,6,69,341,https://twitter.com/petrogustavo/status/1328327759576363009,[]
Gustavo Petro,petrogustavo,2020-11-16T13:19:59.000Z,aunque usted no lo crea es la emisión de gases efecto invernadero producido por la acumulación de capital en el mundo lo que produce huracanes más poderosos y continuos en el caribe olas invernales destructivas y sequías y hambrunas desata los virus congelados,,16,91,381,https://twitter.com/petrogustavo/status/1328326954567798784,[]
Gustavo Petro,petrogustavo,2020-11-16T13:14:53.000Z,si no se frena el uso de hidrocombustibles en todo el planeta se producen efectos que nos pueden llevar en cualquier momento a efectos irreversibles y mortales como la quema de la selva amazónica el derretimiento de groenlandia o la emisión inmensa y masiva de metano congelado,,14,94,402,https://twitter.com/petrogustavo/status/1328325669089124354,[]
